,Participant id,Image order,Image name,HSP score,HSP class,Income,Valence,Arousal,Time,Selection,Selection interval,Selection hash,Focused on block,Selection count,Gender,Gender code,Age,Ideology,Ideology code,Race,Race code,Nationaly,Nationaly code,Education,Education code,Index
10147,605,13,Crosswalk 1,128,2,5,4,4,1.162,4,1.162,0.011108996538242306,5.0,1,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10147
10148,605,14,Horse 1,128,2,5,7,7,3.307,4;7;2;1;5,0.989;0.612;0.546;0.377;0.783,0.4862082623444641,5.0,5,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10148
10149,605,15,Archery 1,128,2,5,7,7,1.045,5,1.045,0.00451658094261267,6.0,1,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10149
10150,605,16,Crow 2,128,2,5,7,4,8.37,4,8.37,0.011108996538242306,5.0,1,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10150
10151,605,17,Horse racing 1,128,2,5,1,7,2.1879999999999997,7;4;5;8,1.359;0.321;0.246;0.262,0.03857438246020123,9.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10151
10152,605,18,Astronaut 1,128,2,5,7,7,3.3209999999999997,4;7;5;2;1;0;3;6;8,0.868;0.31;0.388;0.269;0.292;0.272;0.218;0.236;0.468,2.18562534165497,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10152
10153,605,19,Cups 3,128,2,5,1,7,3.376,4;7;0;1,0.684;0.256;0.919;1.517,0.8105500695150278,5.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10153
10154,605,20,House 1,128,2,5,7,7,3.793,4;1;7;5;2;0;3,1.384;0.285;0.322;0.349;0.27;0.903;0.28,1.4386715187929442,5.0,7,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10154
10155,605,21,Dancing 1,128,2,5,7,7,2.5450000000000004,7;4;1;0;3;6,1.067;0.259;0.33;0.374;0.237;0.278,1.0106161705945744,4.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10155
10156,605,22,Injury 3,128,2,5,1,7,0.785,4,0.785,0.011108996538242306,5.0,1,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10156
10157,605,23,Baby 4,128,2,5,7,7,1.165,4,1.165,0.011108996538242306,5.0,1,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10157
10158,605,24,Dead bodies 2,128,2,5,1,7,6.2410000000000005,4;1;7;0;2;6;3,2.002;0.559;0.679;0.485;0.574;1.715;0.227,1.3506494490292567,5.0,7,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10158
10159,605,25,Intensity 1,128,2,5,1,7,1.433,7;4,0.782;0.651,0.019062224697110858,8.0,2,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10159
10160,605,26,Band 1,128,2,5,7,4,3.665,4;1;3;6;7;8;5;2;0,1.019;0.517;0.34;0.246;0.266;0.325;0.229;0.239;0.484,1.9533984576661927,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10160
10161,605,27,Depressed face 2,128,2,5,4,4,2.453,7;6;3;4;1;0,0.888;0.495;0.349;0.221;0.221;0.279,1.153241067725023,4.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10161
10162,605,28,Jail 2,128,2,5,2,4,2.517,7;6;3;0,1.574;0.41;0.276;0.257,0.614066148244104,4.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10162
10163,605,29,Bar 1,128,2,5,1,5,3.4439999999999995,8;5;4;3;0;1,1.384;0.263;0.37;0.288;0.26;0.879,1.1853082467286848,5.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10163
10164,605,30,Depressed pose 3,128,2,5,2,6,4.206,4;1;0;5;8;7,2.202;0.251;0.257;0.897;0.221;0.378,0.7887857412882081,5.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10164
10165,605,31,KKK rally 1,128,2,5,1,7,2.798,3;0;1;4;5;2,1.545;0.256;0.267;0.237;0.25;0.243,1.1240179991540507,2.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10165
10166,605,32,Barbeque 1,128,2,5,5,5,2.467,4;1,1.52;0.947,0.21300551453289768,2.0,2,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10166
10167,605,33,Desert 1,128,2,5,4,4,2.6950000000000003,1;4;7;6;3;0,1.303;0.245;0.264;0.31;0.256;0.317,1.0079632969195333,4.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10167
10168,605,34,Keyboard 1,128,2,5,4,4,3.2979999999999996,7;4;6;3;0;1;5;8;2,1.067;0.261;0.285;0.236;0.264;0.281;0.32;0.274;0.31,2.2445023820121937,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10168
10169,605,35,Bark 2,128,2,5,6,4,3.928000000000001,5;2;1;4;7;8;6;3;0,1.87;0.267;0.253;0.209;0.234;0.254;0.345;0.272;0.224,1.9138807382836853,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10169
10170,605,36,Dessert 1,128,2,5,7,7,3.3340000000000005,1;4;7;8;5;2;0;3;6,1.215;0.225;0.253;0.35;0.205;0.245;0.406;0.2;0.235,2.229542740639831,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10170
10171,605,37,Knife 1,128,2,5,3,6,5.531000000000001,1;4;6;3,4.82;0.215;0.256;0.24,0.28177906347065756,4.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10171
10172,605,38,Barrels 1,128,2,5,4,4,4.057,4;3;0;7;2;1;5;8,0.712;0.305;0.971;0.336;0.976;0.264;0.282;0.211,1.5597431520658624,5.0,8,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10172
10173,605,39,Destruction 1,128,2,5,4,4,3.217,3;4;1;7,2.473;0.264;0.239;0.241,0.3004660723266532,5.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10173
10174,605,40,Lake 2,128,2,5,7,7,3.3850000000000002,8;7;6;5;4;3;0;1;2,0.935;0.241;0.27;0.83;0.231;0.211;0.24;0.228;0.199,2.472673405947099,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10174
10175,605,41,Beach 3,128,2,5,7,7,3.121,6;7;8;5;4;3;0;1;2,0.718;0.243;0.202;0.214;0.198;0.221;0.845;0.243;0.237,2.4685958932921537,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10175
10176,605,42,Dirt 1,128,2,5,1,7,3.263,0;3;4;1;2;5;8;7;6,1.595;0.191;0.234;0.187;0.229;0.197;0.181;0.198;0.251,1.858258907017143,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10176
10177,605,43,Lamb 1,128,2,5,7,6,2.8660000000000005,0;4;3,1.352;1.032;0.482,0.4856953612545512,4.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10177
10178,605,44,Bear 2,128,2,5,2,6,1.7200000000000002,4;5,1.445;0.275,0.019338743587262335,6.0,2,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10178
10179,605,45,Dock 1,128,2,5,7,7,3.6430000000000007,3;4;5;2;1;6;7;8;0,1.286;0.241;0.272;0.207;0.257;0.46;0.281;0.265;0.374,1.81547758972171,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10179
10180,605,46,Lava 1,128,2,5,7,7,4.226,4;1;0;3;5;6;7;8,1.347;0.254;0.284;0.222;0.441;1.139;0.275;0.264,1.1669227441178005,5.0,8,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10180
10181,605,47,Biking 1,128,2,5,4,4,2.9909999999999997,4;5;2;1,1.348;1.109;0.311;0.223,0.44298938375244623,3.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10181
10182,605,48,Doctor 2,128,2,5,1,7,1.5590000000000002,3;7;4,0.953;0.333;0.273,0.05918266314278499,5.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10182
10183,605,49,Lightning 5,128,2,5,7,7,2.72,7;4;1;0;3,1.11;0.225;0.26;0.274;0.851,0.9498061079693564,5.0,5,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10183
10184,605,50,Billiards 1,128,2,5,4,4,2.574,7;8;6;3;4;5,1.159;0.317;0.348;0.25;0.231;0.269,0.27246065989040147,8.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10184
10185,605,51,Dog 2,128,2,5,7,7,3.784,5;4;7;1;3;8,0.625;0.235;0.364;0.947;0.254;1.359,0.490383301143937,5.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10185
10186,605,52,Lion 5,128,2,5,1,7,2.659,6;3;4;7;5,0.824;0.251;0.336;0.367;0.881,0.1308127075945976,5.0,5,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10186
10187,605,53,Bird 4,128,2,5,5,5,2.045,3;4,1.669;0.376,0.04563936133602674,4.0,2,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10187
10188,605,54,Dog attack 3,128,2,5,1,7,3.1719999999999997,1;4;3;0,1.222;1.116;0.308;0.526,0.7932362258295651,1.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10188
10189,605,55,Birthday 3,128,2,5,7,7,4.303,1;4;2,1.757;0.275;2.271,0.30607095536330264,2.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10189
10190,605,56,Dummy 1,128,2,5,1,7,1.8579999999999999,8;5;4;3,0.886;0.286;0.355;0.331,0.12944862289882986,5.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10190
10191,605,57,Meerkat 1,128,2,5,1,1,4.367,2;1,4.115;0.252,0.2691020307344052,3.0,2,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10191
10192,605,58,Bloody knife 2,128,2,5,1,7,6.49,2;1;4,5.987;0.289;0.214,0.2992994141567237,2.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10192
10193,605,59,Eating 2,128,2,5,7,7,2.087,4;7;6,1.522;0.266;0.299,0.020217136882340586,8.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10193
10194,605,60,Memorial 2,128,2,5,5,5,3.272,7;4;5;2;1;0;3;6,1.388;0.311;0.416;0.22;0.257;0.264;0.19;0.226,1.7853473528000654,5.0,8,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10194
10195,605,61,Boat 1,128,2,5,2,6,1.3760000000000001,4;3;0,0.894;0.238;0.244,0.548456504308018,4.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10195
10196,605,62,Elephant 1,128,2,5,7,7,2.044,8;5;4;1,0.727;0.262;0.264;0.791,0.3399248815216194,6.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10196
10197,605,63,Miserable pose 5,128,2,5,1,6,1.595,4,1.595,0.011108996538242306,5.0,1,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10197
10198,605,64,Bored face 1,128,2,5,4,4,3.6149999999999998,1;4;7;6;3;0,2.441;0.203;0.249;0.254;0.23;0.238,1.0079632969195333,4.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10198
10199,605,65,Excited face 1,128,2,5,7,7,2.205,4;1;0;3,1.235;0.418;0.314;0.238,0.8003087716137196,1.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10199
10200,605,66,Money 1,128,2,5,7,7,1.489,8;5;2,0.933;0.278;0.278,0.1309897144400808,6.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10200
10201,605,67,Bored pose 3,128,2,5,4,4,3.6900000000000004,4;7;1,2.064;1.235;0.391,0.2593675177530227,5.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10201
10202,605,68,Exercise 3,128,2,5,2,5,2.532,4;1;3;5;2,1.323;0.291;0.283;0.395;0.24,0.524269459753838,5.0,5,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10202
10203,605,69,Monkey 4,128,2,5,1,7,3.657,4;1;5;7;8,0.621;0.387;0.35;2.024;0.275,0.2473398349406377,5.0,5,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10203
10204,605,70,Bottle 1,128,2,5,7,7,2.8070000000000004,5;4;3;0;1;2,0.768;0.373;0.281;0.842;0.271;0.272,1.3015275716342356,2.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10204
10205,605,71,Explosion 6,128,2,5,1,7,2.29,2;1;0;3;4;5;7,0.923;0.247;0.23;0.213;0.212;0.242;0.223,1.119926193017951,5.0,7,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10205
10206,605,72,Moon 1,128,2,5,7,7,3.119,1;3;4;5;7;6;8;2;0,1.139;0.25;0.26;0.231;0.24;0.241;0.285;0.218;0.255,1.8635624664532515,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10206
10207,605,73,Boxing 2,128,2,5,1,7,2.769,3;4;2;1,0.985;0.26;0.271;1.253,0.4692900015012107,2.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10207
10208,605,74,Father 1,128,2,5,7,7,2.286,3;4;5,1.159;0.305;0.822,0.06063493815650444,5.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10208
10209,605,75,Mother 1,128,2,5,7,7,3.648,1;4;3;6;7;8;5;2;0,1.375;0.239;0.251;0.226;0.202;0.543;0.225;0.24;0.347,1.9240074702436156,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10209
10210,605,76,Bricks 1,128,2,5,2,6,3.5809999999999995,4;1;0;3;5;2;8;7;6,1.489;0.262;0.302;0.26;0.326;0.251;0.218;0.194;0.279,1.9169773864196005,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10210
10211,605,77,Fence 5,128,2,5,7,7,3.196,8;5;4;7;6;3;1;2,1.549;0.237;0.225;0.2;0.275;0.23;0.235;0.245,1.376677590263464,5.0,8,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10211
10212,605,78,Motocross 1,128,2,5,4,4,1.9689999999999999,4;1;3,1.453;0.265;0.251,0.2738155771581156,5.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10212
10213,605,79,Bridge 1,128,2,5,6,6,3.666,7;4;3;6;5;2;1;0,0.944;0.251;0.286;0.21;0.313;0.345;1.017;0.3,1.8133915335948807,5.0,8,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10213
10214,605,80,Ferret 1,128,2,5,1,7,2.9650000000000003,8;5;4;2;1;7;6,0.575;0.28;0.312;0.315;0.34;0.81;0.333,0.7351276312337944,5.0,7,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10214
10215,605,81,Musician 1,128,2,5,7,7,3.6140000000000003,7;4;1;2;6;8,1.357;0.212;0.245;0.272;1.029;0.499,0.48847918272991486,5.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10215
10216,605,82,Bubble 2,128,2,5,4,4,1.8890000000000002,6;3;7,1.3;0.267;0.322,0.04629637247187805,7.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10216
10217,605,83,Fire 8,128,2,5,2,5,3.3520000000000003,7;4;3;5;8;2;1;0,0.906;0.445;0.499;0.305;0.344;0.331;0.248;0.274,1.787041607392074,5.0,8,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10217
10218,605,84,Nature 2,128,2,5,7,7,2.2490000000000006,3;4;1;0;2;5,1.036;0.221;0.205;0.256;0.275;0.256,1.1548960748095018,2.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10218
10219,605,85,Building 2,128,2,5,5,5,3.532,1;0;2;3;4;5,1.467;0.297;0.352;0.906;0.226;0.284,1.0006051857945137,2.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10219
10220,605,86,Fire hydrant 1,128,2,5,3,3,1.53,7;4;1,1.059;0.268;0.203,0.2656591886387173,5.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10220
10221,605,87,Neonazi 1,128,2,5,1,7,2.46,6;7;8;5;4;3,1.112;0.255;0.263;0.247;0.248;0.335,0.3166394058930785,8.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10221
10222,605,88,Bungee jumping 2,128,2,5,7,7,1.99,4;5;2;1;0;3,0.825;0.282;0.173;0.204;0.289;0.217,1.2514165614597352,2.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10222
10223,605,89,Fireman 1,128,2,5,1,7,1.924,2;5;4,1.351;0.247;0.326,0.10563264321108831,6.0,3,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10223
10224,605,90,Neutral face 2,128,2,5,6,6,0.9179999999999999,7;4,0.712;0.206,0.019062224697110858,8.0,2,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10224
10225,605,91,Camping 2,128,2,5,7,7,3.8979999999999997,8;1;3;4;2;0,1.083;0.508;0.463;0.327;0.305;1.212,1.2062473943098853,5.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10225
10226,605,92,Fireworks 6,128,2,5,7,7,2.5409999999999995,7;4;1;0;2;5;8;6;3,0.634;0.245;0.252;0.246;0.277;0.194;0.231;0.263;0.199,2.112441460887582,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10226
10227,605,93,Neutral pose 2,128,2,5,7,7,3.0970000000000004,8;5;2;1;4;7;6;3;0,1.416;0.201;0.196;0.229;0.196;0.224;0.202;0.181;0.252,2.031653939360711,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10227
10228,605,94,Candle 1,128,2,5,7,7,2.711,7;8;5;2;1;4;3;0;6,0.991;0.261;0.201;0.233;0.188;0.197;0.207;0.214;0.219,2.301512629848466,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10228
10229,605,95,Flood 3,128,2,5,1,5,4.808,7;8;4;5,3.27;0.339;0.87;0.329,0.059014277486364425,9.0,4,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10229
10230,605,96,Car 2,128,2,5,7,6,3.6220000000000003,4;5;2;1;3;6;7;8;0,1.178;0.237;0.208;0.243;0.342;0.206;0.216;0.23;0.762,1.7999889891612355,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10230
10231,605,97,Flowers 1,128,2,5,7,7,3.21,8;7;6;3;4;1;0,1.306;0.381;0.365;0.219;0.221;0.435;0.283,1.3723618161944278,5.0,7,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10231
10232,605,98,Car accident 2,128,2,5,1,7,3.2179999999999995,8;5;2;1;4;7;6;3;0,1.226;0.24;0.283;0.258;0.199;0.234;0.271;0.228;0.279,2.031653939360711,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10232
10233,605,99,Food 1,128,2,5,7,7,3.2289999999999996,6;3;0;1;4;7;8;5;2,1.22;0.254;0.27;0.271;0.203;0.259;0.28;0.247;0.225,2.0724431723949412,5.0,9,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10233
10234,605,100,Car crash 1,128,2,5,1,7,2.48,8;5;2;1;4;7,1.259;0.244;0.276;0.242;0.232;0.227,0.5550311289545479,6.0,6,Female,1,24,Neutral,4,White,1,Azari,2,Masters,4,10234
10235,52,1,Acorns 2,126,2,0,4,4,47.5,4;3,20;27.5,0.05187120051660852,4.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10235
10236,52,2,Cold 2,126,2,0,5,2,36.0,3;4;5,10;11;15,0.06063493815650444,5.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10236
10237,52,3,Hang gliding 2,126,2,0,6,6,11.0,1;4,3.5;7.5,0.18361452711032072,2.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10237
10238,52,4,Alcohol 2,126,2,0,4,4,5.5,4;7,2;3.5,0.01277055381141624,8.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10238
10239,52,5,Collaboration 1,126,2,0,6,7,1.0,4,1,0.011108996538242306,5.0,1,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10239
10240,52,6,Hangover 1,126,2,0,3,3,6.0,5;4,2.5;3.5,0.02283221983134685,6.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10240
10241,52,7,Ambulance 1,126,2,0,3,2,2.5,3,2.5,0.02732372244729256,4.0,1,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10241
10242,52,8,Cotton swabs 1,126,2,0,7,3,20.0,7;6;4,5.5;7;7.5,0.03464183294717811,8.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10242
10243,52,9,Happy face 1,126,2,0,7,7,4.0,7;6,1.5;2.5,0.004444449524859611,7.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10243
10244,52,10,Angry face 1,126,2,0,1,1,6.0,7;4,2.5;3.5,0.019062224697110858,8.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10244
10245,52,11,Heart 2,126,2,0,6,3,8.0,4;1,2;6,0.21300551453289768,2.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10245
10246,52,12,Animal carcass 1,126,2,0,2,2,36.5,4;5;3,10.5;12;14,0.08014880621248029,5.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10246
10247,52,13,Crosswalk 1,126,2,0,1,1,12.0,0;3;6,3.5;4;4.5,0.45477844678988966,4.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10247
10248,52,14,Horse 1,126,2,0,6,6,3.0,5;4,1;2,0.02283221983134685,6.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10248
10249,52,15,Archery 1,126,2,0,4,4,10.0,4;3;7,2;3.5;4.5,0.05556906423309145,5.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10249
10250,52,16,Crow 2,126,2,0,5,6,10.0,4;7;6;3,1.5;2;3;3.5,0.11093509017175306,7.0,4,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10250
10251,52,17,Horse racing 1,126,2,0,6,7,5.0,4;1;3,1;1.5;2.5,0.2738155771581156,5.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10251
10252,52,18,Astronaut 1,126,2,0,4,4,2.5,4;7,1;1.5,0.01277055381141624,8.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10252
10253,52,19,Cups 3,126,2,0,5,4,3.5,4;6,1;2.5,0.014806860254725239,7.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10253
10254,52,20,House 1,126,2,0,6,5,7.5,4;0;2,1;2.5;4,0.5828943889084458,2.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10254
10255,52,21,Dancing 1,126,2,0,7,7,12.0,7;4;1;2,2;2.5;3.5;4,0.43095807686030385,5.0,4,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10255
10256,52,22,Injury 3,126,2,0,6,3,8.5,5;1;2,2;3;3.5,0.32886952719025,3.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10256
10257,52,23,Baby 4,126,2,0,7,7,3.0,4;3,1;2,0.05187120051660852,4.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10257
10258,52,24,Dead bodies 2,126,2,0,1,6,2.0,4,2,0.011108996538242306,5.0,1,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10258
10259,52,25,Intensity 1,126,2,0,3,3,9.0,4;5;7,2;3;4,0.023036607303745262,5.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10259
10260,52,26,Band 1,126,2,0,6,5,6.0,4;5;3,1;2;3,0.08014880621248029,5.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10260
10261,52,27,Depressed face 2,126,2,0,3,3,8.5,4;0,4;4.5,0.4604379606554639,1.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10261
10262,52,28,Jail 2,126,2,0,1,1,10.5,0;3,5;5.5,0.44733186371896533,1.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10262
10263,52,29,Bar 1,126,2,0,3,4,1.0,4,1,0.011108996538242306,5.0,1,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10263
10264,52,30,Depressed pose 3,126,2,0,1,5,6.5,1;0;4,1.5;2;3,0.6448252357611266,2.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10264
10265,52,31,KKK rally 1,126,2,0,1,1,14.5,4;3;1,1.5;6;7,0.29846816445821495,5.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10265
10266,52,32,Barbeque 1,126,2,0,6,6,1.5,4,1.5,0.011108996538242306,5.0,1,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10266
10267,52,33,Desert 1,126,2,0,2,4,12.0,3;0;4,3;3.5;5.5,0.5068500699868326,4.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10267
10268,52,34,Keyboard 1,126,2,0,7,6,12.0,7;3;5,2.5;4;5.5,0.056504366607220594,5.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10268
10269,52,35,Bark 2,126,2,0,4,4,4.0,1;7,1.5;2.5,0.16696044549476047,5.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10269
10270,52,36,Dessert 1,126,2,0,7,7,3.0,1;7,1;2,0.16696044549476047,5.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10270
10271,52,37,Knife 1,126,2,0,1,1,10.5,1;4;3;6,1.5;2;2.5;4.5,0.2594201665560164,4.0,4,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10271
10272,52,38,Barrels 1,126,2,0,5,4,3.0,8,3,0.0003035391380788668,9.0,1,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10272
10273,52,39,Destruction 1,126,2,0,6,3,11.0,1;4;5,2.5;3.5;5,0.19861010393079842,5.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10273
10274,52,40,Lake 2,126,2,0,7,7,10.0,7;1;4,1.5;4;4.5,0.23284048722535058,5.0,3,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10274
10275,52,41,Beach 3,126,2,0,7,7,21.5,3;4;7;6,4;5;6;6.5,0.06433280187298739,7.0,4,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10275
10276,52,43,Lamb 1,126,2,0,7,7,8.0,3;5,3;5,0.03555346949631259,5.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10276
10277,52,44,Bear 2,126,2,0,6,7,33.5,4;5;7;8;3;6;2;0,1;2;2.5;3.5;4.5;5;6.5;8.5,1.4489989469267697,5.0,8,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10277
10278,52,45,Dock 1,126,2,0,6,6,4.5,5;4,2;2.5,0.02283221983134685,6.0,2,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10278
10279,52,46,Lava 1,126,2,0,1,1,9.0,0;1;4;3,1;2;2.5;3.5,0.7293815144469854,1.0,4,Female,1,22,A bit conservative,3,White,1,Azari,2,Bachelors,3,10279
